StartDate,EndDate,CONTINUE_STUDY,DELETE_CONTROL,DELETE_TREATMENT,K1,K2,K3,K4,K5,Q1,Q2,Q3,ATT1,Q5,Q6,Q7,Q8,Q1,Q2,ATT2,Q4,Q5,Q6,Q7,Q8,Q1,Q2,Q3,Q4,ATT3,Q6,Q7,SC0,SC1,PROLIFIC_PID,HistoryCheck,Knowledge Score,Attention Score
2026-04-29 14:43:33,2026-04-29 15:18:19,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly Disagree,Strongly agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,5,3,21540f27572d1caca4ff905c999b9dc824b6f2716f3e59df3bbb4f5013b4a146,Pass,5,3
2026-04-29 14:46:36,2026-04-29 15:43:11,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,3,fd04f9d3c1603dbcd92a243feade806a7a07ee41aebaa87091beeb9a150acbb4,No File,5,3
2026-04-29 15:37:20,2026-04-29 16:16:11,Yes,Yes,,Video A (left),Video B (right),Video A (left),Video A (left),Video A (left),Strongly Disagree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Strongly agree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,4,3,6018d412a068adae830ebcc622dbc90a31a465c9ab23de0b4b9754631c2a0674,Pass,4,3
2026-04-29 18:07:19,2026-04-29 18:48:51,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat disagree,5,3,e767b54f3ee31b718f17ae6cad789db969f9903fe6171ea4fa665f4473011175,Pass,5,3
2026-04-29 18:30:17,2026-04-29 19:11:09,Yes,Yes,,Video B (right),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Agree,Somewhat agree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Strongly agree,4,3,3163550b5d889b401b0e77504515ada94d0c9903649fa3bf84ea6d0c904e9674,Pass,4,3
2026-04-29 18:35:11,2026-04-29 19:14:58,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Disagree,5,3,756f60ca0508f48b09f5d27df0b5135419e854e0f27c517ff46ee381ac28d234,Pass,5,3
2026-04-29 18:45:02,2026-04-29 19:32:39,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly Disagree,Strongly agree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly Disagree,Strongly Disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,5,3,c089b8327c646b64b4da1f3c912db9db157d53413fd2a13d138f25f83c956e30,Pass,5,3
2026-04-29 20:54:54,2026-04-29 21:41:30,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Strongly Disagree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,5,3,d47faaf4a02beec5f61bbecbddced2d81364e0b891466a1c68865244ae688575,No File,5,3
2026-04-29 21:11:54,2026-04-29 21:49:05,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,5,3,5f1ef27b486bee6f0830e5b8af3990c148e42e5f063be0ff21be5e0ee87f5cd9,Pass,5,3
2026-04-29 21:45:56,2026-04-29 22:33:18,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Disagree,5,3,8a48e77b991639df127a081b09f19fb00482c6e66a41b605f5774fb4b45186ff,Pass,5,3
2026-04-30 8:56:05,2026-04-30 9:45:04,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video B (right),Video A (left),Strongly Disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,4,3,687799edcedef8e38509e23062589afa1970a123dd88941377c6b71ef16200a7,Pass,4,3
2026-04-30 10:55:08,2026-04-30 11:37:28,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Strongly Disagree,Strongly agree,Somewhat agree,Strongly Disagree,Somewhat agree,Agree,Strongly Disagree,Agree,Strongly agree,Somewhat disagree,Agree,Disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,5,3,7fade47a959537a87d7c09836424c612ec3186c18ca1e7f04dad0eea49582f15,Pass,5,3
2026-04-30 14:11:21,2026-04-30 15:00:13,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Disagree,Somewhat agree,Somewhat disagree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Somewhat disagree,5,3,f4e57a399e9ab8d25205c00ff1454c265d5d4cd5f43629856bb059834d6a78da,No File,5,3
2026-04-30 14:36:31,2026-04-30 15:07:50,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,3,e71c487bfa58066376555649652c4c75eb1955fbbbc6e71ab72d7d619a0ba97a,No File,5,3
2026-04-30 15:06:45,2026-04-30 15:53:04,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Agree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Agree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,5,3,d6f067a52d38e6eaeeb88b906f7dcc3a1e8f33c52bad48b05ec87a6cf786e690,Pass,5,3
2026-04-30 15:15:10,2026-04-30 16:07:35,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Disagree,Agree,Neither agree nor disagree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,5,3,bc63bc6bd0a0f9d1f800b03bb907c991203f4e604d1622776a4f0a69ec234e7a,Pass,5,3
2026-04-30 16:11:21,2026-04-30 16:50:11,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Strongly Disagree,Strongly Disagree,Strongly agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Agree,5,3,ec71b5f1f4d5fb33861b78659a1023d1bb843500f3edcaf53b2ae66eaa95b3f7,Pass,5,3
2026-04-30 18:11:17,2026-04-30 18:37:25,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,5,3,6a9dd3235eb51cce14e71c429c2c25b4d9f47a0e9f402321ad5e0dc53b1bf2b5,No File,5,3
2026-04-30 21:18:29,2026-04-30 21:51:27,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,5,3,0b0641dcfcf0efcac2bd6dca1ec1b6c4de3d42c0c4cf45b7d351ccf06cd56193,Pass,5,3
2026-05-01 11:26:28,2026-05-01 12:25:12,Yes,Yes,,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat agree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,5,3,14d84ac632a761d7c695fdcbb09c87bceefd138409eb697bc7401103ac3e3567,Pass,5,3
2026-05-01 13:39:18,2026-05-01 14:37:28,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Disagree,Agree,Agree,Somewhat agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Somewhat disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,5,3,b9ac19c10f0e2d4d5bf4f4b7ac0c2bba17f216a8b5d0ad4b8bd1556f9ac690af,Pass,5,3
2026-05-02 0:08:11,2026-05-02 1:01:54,Yes,,Yes,Video A (left),Video B (right),Video B (right),Video A (left),Video A (left),Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,5,3,934cb5dd192cf10dbeb1b64c285993757a3977fc3f0ec6c8a17df785ec3c5210,No JSON,5,3
2026-05-03 8:03:31,2026-05-03 8:41:11,Yes,Yes,,Video A (left),Video A (left),Video B (right),Video A (left),Video A (left),Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,4,3,fdb5784192ad35049dc9bfacc19b6a7b9333d974f15b51caa1c695ae51327cc1,Pass,4,3
